osmid,y,x,street_count,highway,geometry
2804450686,19.0699612,72.8866101,3,,POINT (72.8866101 19.0699612)
2804450687,19.0700283,72.8866994,3,,POINT (72.8866994 19.0700283)
2804491972,19.0653159,72.8932941,3,,POINT (72.8932941 19.0653159)
2804491973,19.06548,72.8933438,3,,POINT (72.8933438 19.06548)
2804500706,19.0647795,72.8952923,3,,POINT (72.8952923 19.0647795)
2804500716,19.0649436,72.895342,3,,POINT (72.895342 19.0649436)
2804584123,19.0742913,72.8801552,3,traffic_signals,POINT (72.8801552 19.0742913)
2804594089,19.0680742,72.8922363,3,,POINT (72.8922363 19.0680742)
2804594091,19.0678652,72.8903174,3,,POINT (72.8903174 19.0678652)
2892843883,19.0726603,72.8838953,4,,POINT (72.8838953 19.0726603)
2892843890,19.0734729,72.8821416,3,,POINT (72.8821416 19.0734729)
2934429247,19.0660528,72.8951554,3,,POINT (72.8951554 19.0660528)
2957204347,19.0569122,72.9096389,3,,POINT (72.9096389 19.0569122)
2957204348,19.0575315,72.9105367,1,,POINT (72.9105367 19.0575315)
2957204349,19.057231,72.9100397,3,,POINT (72.9100397 19.057231)
2966349058,19.0582932,72.9131081,3,motorway_junction,POINT (72.9131081 19.0582932)
2966349059,19.0582315,72.9131783,3,,POINT (72.9131783 19.0582315)
2966349066,19.0591832,72.9137657,4,,POINT (72.9137657 19.0591832)
2966389529,19.0407979,72.9085492,3,,POINT (72.9085492 19.0407979)
2966389530,19.0408059,72.9087412,3,,POINT (72.9087412 19.0408059)
2966389856,19.0546737,72.911468,3,,POINT (72.911468 19.0546737)
2966389859,19.0553936,72.9113793,3,,POINT (72.9113793 19.0553936)
2966389863,19.0566792,72.9120849,3,motorway_junction,POINT (72.9120849 19.0566792)
3105782008,19.0678806,72.9099479,3,,POINT (72.9099479 19.0678806)
3172125114,19.0788665,72.8977409,1,,POINT (72.8977409 19.0788665)
3204161922,19.0621349,72.9055464,3,,POINT (72.9055464 19.0621349)
3204209297,19.0603091,72.9098183,3,,POINT (72.9098183 19.0603091)
3205769002,19.0607981,72.9172954,3,,POINT (72.9172954 19.0607981)
3206284093,19.0684876,72.8974335,3,,POINT (72.8974335 19.0684876)
3212163820,19.059898,72.9140196,3,,POINT (72.9140196 19.059898)
3214466795,19.055508,72.8981709,3,,POINT (72.8981709 19.055508)
3214466799,19.055557,72.8996387,3,,POINT (72.8996387 19.055557)
3214507277,19.0513114,72.9027898,3,,POINT (72.9027898 19.0513114)
3214507281,19.0503192,72.9022748,3,,POINT (72.9022748 19.0503192)
3214507282,19.0496549,72.9023767,1,,POINT (72.9023767 19.0496549)
3215233951,19.0568901,72.8997454,3,,POINT (72.8997454 19.0568901)
3215337971,19.0685091,72.899851,3,,POINT (72.899851 19.0685091)
3215559549,19.0631604,72.9195567,3,,POINT (72.9195567 19.0631604)
3215559553,19.0634543,72.9188789,4,,POINT (72.9188789 19.0634543)
3215559573,19.0646535,72.9195233,3,,POINT (72.9195233 19.0646535)
3245616504,19.0729645,72.9099459,3,,POINT (72.9099459 19.0729645)
3245670250,19.0789319,72.9040967,3,,POINT (72.9040967 19.0789319)
3376195596,19.0626186,72.8995422,3,,POINT (72.8995422 19.0626186)
3463796101,19.0609601,72.8843002,3,,POINT (72.8843002 19.0609601)
3530882614,19.0599213,72.8820384,3,,POINT (72.8820384 19.0599213)
3530882615,19.0593991,72.8824912,3,,POINT (72.8824912 19.0593991)
3530886045,19.0589596,72.8817953,1,,POINT (72.8817953 19.0589596)
3532034726,19.0568356,72.9079949,1,,POINT (72.9079949 19.0568356)
3547867171,19.0558086,72.9087422,3,,POINT (72.9087422 19.0558086)
3547918446,19.0564637,72.9107314,3,,POINT (72.9107314 19.0564637)
3547918447,19.056414,72.9109342,3,,POINT (72.9109342 19.056414)
3592039518,19.0682155,72.8817477,1,,POINT (72.8817477 19.0682155)
3632415772,19.0490957,72.9189264,1,,POINT (72.9189264 19.0490957)
3708886018,19.0576778,72.9110383,1,,POINT (72.9110383 19.0576778)
3736885986,19.0689488,72.8930286,4,,POINT (72.8930286 19.0689488)
3737129897,19.0595214,72.9164372,3,,POINT (72.9164372 19.0595214)
3798943881,19.0557004,72.9112769,3,,POINT (72.9112769 19.0557004)
3878506004,19.0538179,72.9157457,1,,POINT (72.9157457 19.0538179)
3878506008,19.0541774,72.9152225,3,,POINT (72.9152225 19.0541774)
3878506016,19.0545071,72.915608,1,,POINT (72.915608 19.0545071)
3878559848,19.0446734,72.9183144,3,traffic_signals,POINT (72.9183144 19.0446734)
3878559854,19.0455763,72.9148986,3,,POINT (72.9148986 19.0455763)
3878559855,19.0456797,72.9141001,4,traffic_signals,POINT (72.9141001 19.0456797)
3878560460,19.0457909,72.9115958,4,traffic_signals,POINT (72.9115958 19.0457909)
3981413807,19.0614696,72.9197737,3,,POINT (72.9197737 19.0614696)
3981413816,19.0621102,72.9182078,4,traffic_signals,POINT (72.9182078 19.0621102)
3981413829,19.0627241,72.9166844,3,traffic_signals,POINT (72.9166844 19.0627241)
4144721095,19.0733139,72.9146679,1,,POINT (72.9146679 19.0733139)
4144721105,19.0736359,72.914006,1,,POINT (72.914006 19.0736359)
4144721114,19.0739806,72.9167747,1,,POINT (72.9167747 19.0739806)
4144721121,19.0741543,72.9167821,3,,POINT (72.9167821 19.0741543)
4144721122,19.0742519,72.9144781,1,,POINT (72.9144781 19.0742519)
4144721128,19.0745814,72.9150595,3,,POINT (72.9150595 19.0745814)
4144721133,19.0748172,72.9150702,1,,POINT (72.9150702 19.0748172)
4144721141,19.0754857,72.9163207,1,,POINT (72.9163207 19.0754857)
4144721142,19.0759816,72.9161818,4,,POINT (72.9161818 19.0759816)
4144721143,19.0764223,72.9155766,3,,POINT (72.9155766 19.0764223)
4264430241,19.0615665,72.8850584,1,,POINT (72.8850584 19.0615665)
4264430257,19.0628712,72.8845338,4,,POINT (72.8845338 19.0628712)
4264430277,19.0645147,72.8821698,3,,POINT (72.8821698 19.0645147)
4264430286,19.0646797,72.8825299,3,,POINT (72.8825299 19.0646797)
4264430400,19.0650904,72.8834763,3,,POINT (72.8834763 19.0650904)
4264430447,19.0662358,72.8822776,3,,POINT (72.8822776 19.0662358)
4264598303,19.0540011,72.8945412,4,traffic_signals,POINT (72.8945412 19.0540011)
4264598304,19.054147,72.8945737,4,traffic_signals,POINT (72.8945737 19.054147)
4264598305,19.0548471,72.8947295,4,,POINT (72.8947295 19.0548471)
4264598306,19.0566662,72.8951344,3,,POINT (72.8951344 19.0566662)
4264598311,19.0595798,72.8965668,4,,POINT (72.8965668 19.0595798)
4264598312,19.0604841,72.8972015,4,,POINT (72.8972015 19.0604841)
4264598321,19.0684216,72.9004288,4,,POINT (72.9004288 19.0684216)
4264598322,19.0685934,72.9002916,4,traffic_signals,POINT (72.9002916 19.0685934)
4264598323,19.0700455,72.9009247,3,,POINT (72.9009247 19.0700455)
4264598325,19.0709681,72.9013295,3,,POINT (72.9013295 19.0709681)
4264598326,19.072242,72.9020724,3,,POINT (72.9020724 19.072242)
4264598329,19.0743142,72.9030515,3,traffic_signals,POINT (72.9030515 19.0743142)
4264598330,19.0744694,72.9030946,4,,POINT (72.9030946 19.0744694)
4264598331,19.0753086,72.9033169,3,,POINT (72.9033169 19.0753086)
4264598335,19.0770409,72.9037344,4,,POINT (72.9037344 19.0770409)
4292824317,19.0468384,72.8892404,4,,POINT (72.8892404 19.0468384)
4292858341,19.0349794,72.8955307,3,,POINT (72.8955307 19.0349794)
4296286846,19.0489691,72.9176352,1,,POINT (72.9176352 19.0489691)
4296286850,19.0495716,72.918091,3,,POINT (72.918091 19.0495716)
4352245961,19.0708019,72.8819088,1,,POINT (72.8819088 19.0708019)
4352255195,19.0674368,72.8870857,1,,POINT (72.8870857 19.0674368)
4352255196,19.0667896,72.886806,3,,POINT (72.886806 19.0667896)
4357258313,19.032783,72.9071967,1,,POINT (72.9071967 19.032783)
4357258344,19.0347318,72.9015873,1,,POINT (72.9015873 19.0347318)
4357258352,19.0338209,72.9017053,3,,POINT (72.9017053 19.0338209)
4357258366,19.0401541,72.9049464,3,,POINT (72.9049464 19.0401541)
4357265370,19.033153,72.896134,3,,POINT (72.896134 19.033153)
4357265381,19.0360105,72.8951954,4,,POINT (72.8951954 19.0360105)
4357265384,19.0358413,72.894442,1,,POINT (72.894442 19.0358413)
4357265401,19.0422933,72.8934264,3,,POINT (72.8934264 19.0422933)
4357265406,19.0411555,72.8911256,1,,POINT (72.8911256 19.0411555)
4357265410,19.0415471,72.8952869,1,,POINT (72.8952869 19.0415471)
4357265417,19.04314,72.8913264,3,,POINT (72.8913264 19.04314)
4357265418,19.042912,72.892007,3,,POINT (72.892007 19.042912)
4357265419,19.0427246,72.8912805,3,,POINT (72.8912805 19.0427246)
4357265420,19.0424486,72.8919998,3,,POINT (72.8919998 19.0424486)
4357265421,19.044255,72.8920114,3,,POINT (72.8920114 19.044255)
4357272770,19.0520165,72.8849761,3,,POINT (72.8849761 19.0520165)
4357272771,19.052036,72.8847189,1,,POINT (72.8847189 19.052036)
4357272773,19.0528077,72.8860647,1,,POINT (72.8860647 19.0528077)
4357272774,19.0528647,72.8863603,4,,POINT (72.8863603 19.0528647)
4357272778,19.0525082,72.8880171,3,,POINT (72.8880171 19.0525082)
4357272779,19.0532734,72.8890651,3,,POINT (72.8890651 19.0532734)
4357272780,19.0537105,72.8895808,3,,POINT (72.8895808 19.0537105)
4357272781,19.053976,72.8898169,3,,POINT (72.8898169 19.053976)
4357273791,19.0477857,72.887551,4,,POINT (72.887551 19.0477857)
4357273794,19.0489526,72.8911397,1,,POINT (72.8911397 19.0489526)
4357273797,19.0525163,72.8913292,3,,POINT (72.8913292 19.0525163)
4357273800,19.0521851,72.8940051,3,,POINT (72.8940051 19.0521851)
4357273807,19.0522252,72.895665,1,,POINT (72.895665 19.0522252)
4357273822,19.0577871,72.8982877,4,,POINT (72.8982877 19.0577871)
4357273824,19.0582908,72.8975605,1,,POINT (72.8975605 19.0582908)
4357273825,19.0580659,72.8983472,3,,POINT (72.8983472 19.0580659)
4357273826,19.0579843,72.8975131,1,,POINT (72.8975131 19.0579843)
4357273827,19.0576757,72.8972023,3,,POINT (72.8972023 19.0576757)
4357273828,19.0573546,72.8981953,3,,POINT (72.8981953 19.0573546)
4357273829,19.0573299,72.8972044,3,,POINT (72.8972044 19.0573299)
4357273830,19.0571131,72.8981437,3,,POINT (72.8981437 19.0571131)
4357273834,19.0563738,72.8964268,3,,POINT (72.8964268 19.0563738)
4357273836,19.057586,72.8959679,4,,POINT (72.8959679 19.057586)
4357273837,19.0592947,72.8972497,3,,POINT (72.8972497 19.0592947)
4357273838,19.0589255,72.8971444,3,,POINT (72.8971444 19.0589255)
4357273839,19.0588937,72.8966882,1,,POINT (72.8966882 19.0588937)
4357289626,19.0644179,72.9000521,3,,POINT (72.9000521 19.0644179)
4357289627,19.0639199,72.8997952,3,,POINT (72.8997952 19.0639199)
4357289628,19.064141,72.9007135,3,,POINT (72.9007135 19.064141)
4357289630,19.062796,72.9012126,3,,POINT (72.9012126 19.062796)
4357289632,19.0633759,72.9016247,3,,POINT (72.9016247 19.0633759)
4357289633,19.0636852,72.9018023,3,,POINT (72.9018023 19.0636852)
4357289634,19.0632261,72.9020184,1,,POINT (72.9020184 19.0632261)
4357289635,19.0631353,72.9031157,3,,POINT (72.9031157 19.0631353)
4357289636,19.0625571,72.9029465,1,,POINT (72.9029465 19.0625571)
4357289641,19.0587091,72.9130629,1,,POINT (72.9130629 19.0587091)
4357289642,19.0597922,72.9111302,3,,POINT (72.9111302 19.0597922)
4357289656,19.0589826,72.9097566,1,,POINT (72.9097566 19.0589826)
4357289660,19.0644158,72.9048264,3,,POINT (72.9048264 19.0644158)
4357289667,19.0636313,72.9064719,1,,POINT (72.9064719 19.0636313)
4357289668,19.063216,72.9038555,3,,POINT (72.9038555 19.063216)
4357289671,19.0669842,72.9037313,3,,POINT (72.9037313 19.0669842)
4357289674,19.0651178,72.904813,1,,POINT (72.904813 19.0651178)
4357289678,19.0645177,72.8998137,3,,POINT (72.8998137 19.0645177)
4357289680,19.0639968,72.901058,3,,POINT (72.901058 19.0639968)
4357289681,19.0643072,72.9018306,1,,POINT (72.9018306 19.0643072)
4357289683,19.063735,72.9016833,3,,POINT (72.9016833 19.063735)
4357290589,19.0760224,72.9186193,1,,POINT (72.9186193 19.0760224)
4357290590,19.0755695,72.9182471,3,,POINT (72.9182471 19.0755695)
4357290591,19.0750199,72.918976,3,,POINT (72.918976 19.0750199)
4357290592,19.0746441,72.9194742,3,,POINT (72.9194742 19.0746441)
4357290593,19.075013,72.9199253,3,,POINT (72.9199253 19.075013)
4357290595,19.0754245,72.9194314,3,,POINT (72.9194314 19.0754245)
4357290596,19.0758331,72.9197666,1,,POINT (72.9197666 19.0758331)
4357290597,19.0758194,72.918895,3,,POINT (72.918895 19.0758194)
4357290598,19.076178,72.9191809,1,,POINT (72.9191809 19.076178)
4357290599,19.0783583,72.9170902,1,,POINT (72.9170902 19.0783583)
4357300474,19.0787657,72.9125575,1,,POINT (72.9125575 19.0787657)
4357300475,19.0778432,72.9125942,3,,POINT (72.9125942 19.0778432)
4357300486,19.0730711,72.9091664,3,,POINT (72.9091664 19.0730711)
4357300487,19.0725281,72.908444,3,,POINT (72.908444 19.0725281)
4357300488,19.0728274,72.906548,3,,POINT (72.906548 19.0728274)
4357302889,19.0718186,72.905741,1,,POINT (72.905741 19.0718186)
4357302890,19.0712552,72.9026933,3,,POINT (72.9026933 19.0712552)
4357309647,19.0624993,72.8938792,1,,POINT (72.8938792 19.0624993)
4357309652,19.061332,72.888653,3,,POINT (72.888653 19.061332)
4357309654,19.0604415,72.889866,3,,POINT (72.889866 19.0604415)
4357309655,19.0610654,72.8890109,3,,POINT (72.8890109 19.0610654)
4357309659,19.06103,72.8906419,3,,POINT (72.8906419 19.06103)
4357309660,19.0605247,72.8881468,1,,POINT (72.8881468 19.0605247)
4357309663,19.0612317,72.8887877,3,,POINT (72.8887877 19.0612317)
4357309664,19.0598717,72.8878709,1,,POINT (72.8878709 19.0598717)
4357309666,19.0589095,72.8873239,3,,POINT (72.8873239 19.0589095)
4357309667,19.0598158,72.8862763,3,,POINT (72.8862763 19.0598158)
4357309669,19.0603067,72.8855997,4,,POINT (72.8855997 19.0603067)
4357309670,19.061178,72.8849012,1,,POINT (72.8849012 19.061178)
4357309677,19.0638345,72.8847543,3,,POINT (72.8847543 19.0638345)
4357309678,19.0644925,72.8856407,1,,POINT (72.8856407 19.0644925)
4357358499,19.0709101,72.8805937,3,,POINT (72.8805937 19.0709101)
4357381437,19.0786575,72.8854447,3,,POINT (72.8854447 19.0786575)
4357381478,19.0785692,72.8815725,1,,POINT (72.8815725 19.0785692)
4357416049,19.0763541,72.8836828,3,,POINT (72.8836828 19.0763541)
4362728148,19.0615923,72.8946409,3,,POINT (72.8946409 19.0615923)
4362728156,19.0572824,72.8899749,4,,POINT (72.8899749 19.0572824)
4362728157,19.0576246,72.8910656,1,,POINT (72.8910656 19.0576246)
4362728160,19.0561044,72.889512,3,,POINT (72.889512 19.0561044)
4362728161,19.0545438,72.8889344,3,,POINT (72.8889344 19.0545438)
4362728164,19.0540397,72.888781,3,,POINT (72.888781 19.0540397)
4362754014,19.0483071,72.8949619,1,,POINT (72.8949619 19.0483071)
4362754015,19.0460324,72.896495,1,,POINT (72.896495 19.0460324)
4362754018,19.0458333,72.8968383,3,,POINT (72.8968383 19.0458333)
4362754034,19.0451747,72.8979038,3,,POINT (72.8979038 19.0451747)
4362754055,19.0447662,72.8940918,3,,POINT (72.8940918 19.0447662)
4362754073,19.0381288,72.8949678,3,,POINT (72.8949678 19.0381288)
4362754076,19.0398844,72.8972775,3,,POINT (72.8972775 19.0398844)
4366100891,19.0796287,72.9013151,3,,POINT (72.9013151 19.0796287)
4366129933,19.0593772,72.8881127,3,,POINT (72.8881127 19.0593772)
4366129934,19.0589313,72.8884069,1,,POINT (72.8884069 19.0589313)
4366129935,19.0597095,72.8887051,3,,POINT (72.8887051 19.0597095)
4366129936,19.0593961,72.8889079,1,,POINT (72.8889079 19.0593961)
4443987680,19.0344516,72.9049687,1,,POINT (72.9049687 19.0344516)
4445050837,19.0692618,72.896079,3,,POINT (72.896079 19.0692618)
4445143770,19.0669971,72.8949152,3,,POINT (72.8949152 19.0669971)
4445143774,19.0678314,72.896445,3,,POINT (72.896445 19.0678314)
4445143775,19.0681947,72.8967369,3,,POINT (72.8967369 19.0681947)
4462480898,19.0632223,72.9002978,3,,POINT (72.9002978 19.0632223)
4463696697,19.071005,72.8823522,1,,POINT (72.8823522 19.071005)
4465528799,19.065918,72.8994182,4,traffic_signals,POINT (72.8994182 19.065918)
4467059918,19.041055,72.8940246,4,,POINT (72.8940246 19.041055)
4467059919,19.0411994,72.8944327,3,,POINT (72.8944327 19.0411994)
4467059925,19.0418634,72.8945327,1,,POINT (72.8945327 19.0418634)
4519288172,19.0516418,72.8940347,3,,POINT (72.8940347 19.0516418)
4569925675,19.0470975,72.9096005,3,,POINT (72.9096005 19.0470975)
4720636605,19.0334686,72.8960221,3,,POINT (72.8960221 19.0334686)
4972461860,19.0576513,72.8954405,3,,POINT (72.8954405 19.0576513)
5217918622,19.045657,72.9105085,3,,POINT (72.9105085 19.045657)
5242502020,19.0776421,72.8905251,3,,POINT (72.8905251 19.0776421)
5242502259,19.0733164,72.8858297,1,,POINT (72.8858297 19.0733164)
5265719451,19.0721326,72.9138967,1,,POINT (72.9138967 19.0721326)
5265719459,19.0724691,72.9140601,3,,POINT (72.9140601 19.0724691)
5265726335,19.0726915,72.9158494,1,,POINT (72.9158494 19.0726915)
5265726342,19.0720845,72.9156492,3,,POINT (72.9156492 19.0720845)
5265726922,19.0720103,72.9159027,3,,POINT (72.9159027 19.0720103)
5265726928,19.07225,72.916,1,,POINT (72.916 19.07225)
5267231816,19.0726974,72.9184762,3,,POINT (72.9184762 19.0726974)
5330842616,19.0599992,72.9027315,1,,POINT (72.9027315 19.0599992)
5349392408,19.0672757,72.902194,3,,POINT (72.902194 19.0672757)
5354454748,19.0457674,72.9089358,3,,POINT (72.9089358 19.0457674)
5539183022,19.0306565,72.8912535,3,,POINT (72.8912535 19.0306565)
5539183028,19.0319363,72.8942636,1,,POINT (72.8942636 19.0319363)
5792167748,19.0566052,72.8874693,4,,POINT (72.8874693 19.0566052)
5792168761,19.053126,72.8808458,3,,POINT (72.8808458 19.053126)
5838250386,19.0452132,72.916548,3,,POINT (72.916548 19.0452132)
5838250403,19.0463753,72.9088042,3,traffic_signals,POINT (72.9088042 19.0463753)
5838250404,19.0462144,72.9086835,3,traffic_signals,POINT (72.9086835 19.0462144)
5838250417,19.0539506,72.8949957,3,,POINT (72.8949957 19.0539506)
5843735650,19.0707033,72.9073765,4,traffic_signals,POINT (72.9073765 19.0707033)
5865538270,19.0655958,72.8993351,4,traffic_signals,POINT (72.8993351 19.0655958)
5865538271,19.0656745,72.8994519,4,traffic_signals,POINT (72.8994519 19.0656745)
5865538272,19.0651283,72.8991625,4,traffic_signals,POINT (72.8991625 19.0651283)
5911339568,19.0547734,72.9072582,1,,POINT (72.9072582 19.0547734)
5911339569,19.0539495,72.9101121,1,,POINT (72.9101121 19.0539495)
5911339572,19.0552011,72.9106959,3,,POINT (72.9106959 19.0552011)
5911635635,19.0629322,72.9036062,3,,POINT (72.9036062 19.0629322)
5911636863,19.0643513,72.9052332,1,,POINT (72.9052332 19.0643513)
5911636868,19.0620189,72.9058511,3,,POINT (72.9058511 19.0620189)
5911636869,19.0612483,72.9054961,1,,POINT (72.9054961 19.0612483)
5912237790,19.0578907,72.918356,3,,POINT (72.918356 19.0578907)
5912237845,19.0595843,72.9164429,4,,POINT (72.9164429 19.0595843)
5912283049,19.0615602,72.9198566,3,,POINT (72.9198566 19.0615602)
5912283058,19.0640902,72.9192178,4,,POINT (72.9192178 19.0640902)
5912283059,19.0638032,72.9198759,4,,POINT (72.9198759 19.0638032)
5912283073,19.0628216,72.9179355,3,,POINT (72.9179355 19.0628216)
5912283074,19.0630391,72.9173733,1,,POINT (72.9173733 19.0630391)
5912283077,19.0630695,72.9180512,3,,POINT (72.9180512 19.0630695)
5912283078,19.063388,72.9172388,1,,POINT (72.9172388 19.063388)
5913226216,19.0661588,72.9168767,1,,POINT (72.9168767 19.0661588)
5913226245,19.0610381,72.9168292,3,,POINT (72.9168292 19.0610381)
5913226246,19.0609198,72.9166116,4,,POINT (72.9166116 19.0609198)
5913226247,19.0609134,72.9165508,4,,POINT (72.9165508 19.0609134)
5913226250,19.0607033,72.9138806,3,,POINT (72.9138806 19.0607033)
5913226251,19.0605357,72.9119275,4,,POINT (72.9119275 19.0605357)
5913226252,19.0604658,72.911158,4,,POINT (72.911158 19.0604658)
5913226254,19.0604192,72.9103778,4,,POINT (72.9103778 19.0604192)
5913226280,19.0558256,72.9147041,1,,POINT (72.9147041 19.0558256)
5913226343,19.0561121,72.9149884,3,,POINT (72.9149884 19.0561121)
5913226347,19.0573929,72.9135068,4,,POINT (72.9135068 19.0573929)
5913226353,19.0605206,72.9165711,4,,POINT (72.9165711 19.0605206)
5913226354,19.0595604,72.916488,4,,POINT (72.916488 19.0595604)
5913226355,19.0594999,72.9164803,3,,POINT (72.9164803 19.0594999)
5913226379,19.0629186,72.9112169,3,,POINT (72.9112169 19.0629186)
5913278402,19.0655707,72.9199936,3,,POINT (72.9199936 19.0655707)
5913278406,19.0618642,72.9179939,4,,POINT (72.9179939 19.0618642)
5913464539,19.0709293,72.8993896,3,,POINT (72.8993896 19.0709293)
5913464570,19.0650337,72.9009554,3,,POINT (72.9009554 19.0650337)
5913464571,19.0648558,72.9014191,1,,POINT (72.9014191 19.0648558)
5913464730,19.0631112,72.9108792,3,,POINT (72.9108792 19.0631112)
5913464731,19.063041,72.9107961,3,,POINT (72.9107961 19.063041)
5913464735,19.0606639,72.9125957,4,,POINT (72.9125957 19.0606639)
5913464739,19.0628396,72.9111513,3,,POINT (72.9111513 19.0628396)
5913464746,19.0602382,72.9092251,3,,POINT (72.9092251 19.0602382)
5913464751,19.0583963,72.9089293,1,,POINT (72.9089293 19.0583963)
5913464758,19.0560102,72.9117275,3,,POINT (72.9117275 19.0560102)
5926760156,19.0650821,72.8807894,3,,POINT (72.8807894 19.0650821)
6117377483,19.0738631,72.8812616,3,,POINT (72.8812616 19.0738631)
6293072354,19.0613901,72.8947876,3,,POINT (72.8947876 19.0613901)
6293081321,19.0615451,72.893406,3,,POINT (72.893406 19.0615451)
6430960763,19.0737686,72.8802672,3,,POINT (72.8802672 19.0737686)
6430960767,19.0740375,72.880484,3,,POINT (72.880484 19.0740375)
6431154248,19.0690849,72.8815017,3,,POINT (72.8815017 19.0690849)
6431190845,19.0723671,72.8836835,3,,POINT (72.8836835 19.0723671)
6431316956,19.0654047,72.8936242,3,,POINT (72.8936242 19.0654047)
6431316960,19.0660752,72.8915969,3,,POINT (72.8915969 19.0660752)
6431435287,19.0660642,72.9082389,3,,POINT (72.9082389 19.0660642)
6431435288,19.0650765,72.9077257,3,,POINT (72.9077257 19.0650765)
6435209454,19.0594473,72.8812864,3,,POINT (72.8812864 19.0594473)
6435423923,19.0798537,72.8804755,3,traffic_signals,POINT (72.8804755 19.0798537)
6469480455,19.0756069,72.9151547,3,,POINT (72.9151547 19.0756069)
6469480456,19.0753533,72.9150045,3,,POINT (72.9150045 19.0753533)
6469549264,19.0536213,72.8851783,3,,POINT (72.8851783 19.0536213)
6488201809,19.0545188,72.9005052,3,,POINT (72.9005052 19.0545188)
6488201811,19.0550573,72.9030897,3,,POINT (72.9030897 19.0550573)
6488652331,19.0548257,72.9011262,1,,POINT (72.9011262 19.0548257)
6495534604,19.0670015,72.8916704,3,,POINT (72.8916704 19.0670015)
6495534616,19.0667343,72.8898588,3,,POINT (72.8898588 19.0667343)
6495534619,19.066202,72.8910964,3,,POINT (72.8910964 19.066202)
6495626249,19.0607227,72.8809025,3,,POINT (72.8809025 19.0607227)
6497154927,19.0793133,72.880066,3,,POINT (72.880066 19.0793133)
6497154928,19.0791837,72.8802945,3,,POINT (72.8802945 19.0791837)
6567709171,19.0623072,72.8872863,4,,POINT (72.8872863 19.0623072)
6567709172,19.062044,72.8876159,3,,POINT (72.8876159 19.062044)
6567709173,19.0620495,72.8870651,4,,POINT (72.8870651 19.0620495)
6567709174,19.061747,72.88737,3,,POINT (72.88737 19.061747)
6568869621,19.0744477,72.9031866,3,,POINT (72.9031866 19.0744477)
6569087155,19.0702378,72.9068478,3,,POINT (72.9068478 19.0702378)
6569087156,19.0705353,72.9073197,4,traffic_signals,POINT (72.9073197 19.0705353)
6569087157,19.0706516,72.9074797,4,traffic_signals,POINT (72.9074797 19.0706516)
6569231063,19.0537424,72.8849571,3,,POINT (72.8849571 19.0537424)
6569434367,19.0778742,72.9001799,1,,POINT (72.9001799 19.0778742)
6569434369,19.0770948,72.8997534,3,,POINT (72.8997534 19.0770948)
6569435666,19.0612224,72.8854319,4,,POINT (72.8854319 19.0612224)
6569435667,19.0609822,72.8850582,4,,POINT (72.8850582 19.0609822)
6569435668,19.0608123,72.8847787,1,,POINT (72.8847787 19.0608123)
6569722819,19.079522,72.8853812,3,,POINT (72.8853812 19.079522)
6571795846,19.0592167,72.8901379,3,,POINT (72.8901379 19.0592167)
6571910349,19.0565528,72.8875106,3,traffic_signals,POINT (72.8875106 19.0565528)
6571923643,19.0619734,72.8977955,3,,POINT (72.8977955 19.0619734)
6571926777,19.0601236,72.9075127,3,,POINT (72.9075127 19.0601236)
6571926778,19.0613239,72.9079425,3,,POINT (72.9079425 19.0613239)
6572018474,19.0632177,72.9150765,3,,POINT (72.9150765 19.0632177)
6572171801,19.078565,72.9010248,1,,POINT (72.9010248 19.078565)
6572189287,19.0611185,72.8930527,3,,POINT (72.8930527 19.0611185)
6572192876,19.0794484,72.9025912,3,,POINT (72.9025912 19.0794484)
6572192881,19.0798096,72.902614,3,,POINT (72.902614 19.0798096)
6572192883,19.0797526,72.9029319,3,,POINT (72.9029319 19.0797526)
6572192884,19.0794224,72.9029126,3,,POINT (72.9029126 19.0794224)
6573759450,19.052313,72.9004649,3,traffic_signals,POINT (72.9004649 19.052313)
6573759451,19.0521277,72.9004566,4,traffic_signals,POINT (72.9004566 19.0521277)
6573759453,19.0522058,72.9007891,3,,POINT (72.9007891 19.0522058)
6573831688,19.0525005,72.8922637,3,,POINT (72.8922637 19.0525005)
6573831692,19.0518482,72.8918682,3,,POINT (72.8918682 19.0518482)
6573886332,19.0608186,72.892888,3,,POINT (72.892888 19.0608186)
6573933915,19.059596,72.8911991,3,,POINT (72.8911991 19.059596)
6573933919,19.0601427,72.8921009,3,,POINT (72.8921009 19.0601427)
6574225213,19.0577113,72.9058268,3,,POINT (72.9058268 19.0577113)
6575838097,19.0573584,72.8973583,3,,POINT (72.8973583 19.0573584)
6575917462,19.0713126,72.8852374,4,,POINT (72.8852374 19.0713126)
6575953820,19.0563523,72.9089077,3,,POINT (72.9089077 19.0563523)
6575953821,19.0561603,72.9085512,3,,POINT (72.9085512 19.0561603)
6576059825,19.0648524,72.8993043,3,,POINT (72.8993043 19.0648524)
6576059826,19.0649493,72.8993721,3,,POINT (72.8993721 19.0649493)
6576059828,19.0651734,72.8995455,3,,POINT (72.8995455 19.0651734)
6576059829,19.0651399,72.8994054,3,,POINT (72.8994054 19.0651399)
6576059830,19.065304,72.8994116,3,,POINT (72.8994116 19.065304)
6576079903,19.0560346,72.9052392,3,,POINT (72.9052392 19.0560346)
6576183451,19.0763089,72.8960225,1,,POINT (72.8960225 19.0763089)
6576183452,19.0782659,72.8982782,3,,POINT (72.8982782 19.0782659)
6581097857,19.0799542,72.9175249,3,,POINT (72.9175249 19.0799542)
