u,v,length
7361756177,7362076292,9.73
7361756177,2248801148,116.569
7361756178,7361765507,285.236
7361765506,7361765511,92.291
7361765507,7361756178,285.23599999999993
7361765507,3214507277,218.905
7361765511,7362076310,70.452
7361765511,7361765506,92.291
7361765511,11192770145,121.92699999999999
7361765512,2248801226,46.514
7361765512,2248801226,384.16700000000003
7361765512,2248801431,208.4
7361765515,1367092779,150.993
7361765515,12320207931,11.809
7361765515,9898838390,260.666
7361765517,3214507281,73.21
7362076292,7362076314,10.842
7362076292,7361756177,9.73
7362076297,1651404914,10.216
7362076297,7362076301,100.768
7362076301,2248801148,10.822
7362076301,2248800982,108.65
7362076301,7362076292,116.10199999999999
7362076305,11057984113,39.861
7362076305,7362076297,82.744
7362076305,12523105530,10.973
7362076308,11135766726,10.905
7362076308,2248801080,13.971
7362076308,12384046733,110.512
7362076310,7361765511,70.452
7362076310,2248801082,16.331
7362076310,7362076308,123.97
7362076314,2248801114,40.157
7362076314,7361756177,10.401
7362706657,7362706663,49.807
7362706663,11033717238,121.309
7362706663,7362706657,49.807
7362706663,11033739702,58.51
7362706678,10216582330,144.349
7362706678,11033739702,68.129
7362706678,7361655318,83.75500000000001
7370608108,11061025677,17.657
7370608109,7370608110,101.079
7370608110,5913226216,76.219
7370608110,7370608109,101.079
7370608110,11061025677,22.8
7370608110,2246471944,97.435
7370608113,2246471944,10.696
7370608113,7370608114,171.98200000000003
7370608113,7370608114,212.16000000000003
7370608114,7370608113,171.982
7370608114,7370608113,212.16000000000003
7370608114,3981413829,53.939
7370608133,7370608134,17.806
7370608133,7370608140,17.468
7370608133,7370608144,44.301
7370608134,7370608133,17.806
7370608134,7370608141,32.032
7370608134,7370608142,46.358
7370608135,7370608137,36.138
7370608136,7370608137,31.521
7370608137,7370608135,36.138
7370608137,7370608136,31.521
7370608137,7370608138,18.198
7370608138,7370608137,18.198
7370608138,7370608139,18.857
7370608138,7370608147,50.316
7370608138,1351247411,59.208
7370608139,7370608138,18.857
7370608139,7370608140,18.603
7370608139,7370608145,37.209
7370608139,7370608146,60.479
7370608140,7370608139,18.603
7370608140,7370608143,37.906
7370608140,7370608133,17.468
7370608141,7370608134,32.032
7370608142,1351247410,36.898
7370608142,7370608144,18.711
7370608142,7370608134,46.358
7370608143,7370608140,37.906
7370608144,7370608142,18.711
7370608144,7370608146,17.93
7370608144,7370608133,44.301
7370608145,7370608139,37.209
7370608146,7370608144,17.93
7370608146,1351247411,16.258
7370608146,7370608139,60.479
7370608147,7370608138,50.316
7370608150,7370608151,30.988
7370608150,7370608152,25.779
7370608150,7370608157,56.32300000000001
7370608151,1654383165,18.3
7370608151,7370608157,25.654
7370608151,7370608150,30.988
7370608152,7370608150,25.779
7370608157,7370608151,25.654
7370608157,1654383162,62.018
7370608157,7370608150,56.32300000000001
7370608171,7370608172,66.409
7370608172,1367093009,12.365
7370608172,7370608171,66.409
7370608177,11222162587,57.274
7370608177,1366900438,99.02499999999999
7370608177,4357289630,124.34700000000001
7370996402,7371619367,26.449
7370996409,9167615485,24.841
7370996409,7370996411,177.00400000000002
7370996409,1665625359,55.727000000000004
7370996411,5267231816,94.001
7370996411,7370996409,177.00400000000002
7370996411,7370996419,12.004999999999999
7370996414,7371470908,78.555
7370996419,7371619367,102.30099999999999
7370996419,7371470908,137.434
7370996419,7370996411,12.004999999999999
7370996421,4144721141,38.907
7370996421,4144721121,135.625
7370996421,7370996426,36.506
7370996423,4357290590,119.541
7370996423,1665625432,77.683
7370996423,7370996426,98.436
7370996426,7370996421,36.506
7370996426,4144721142,78.018
7370996426,7370996423,98.436
7370996427,3205769002,89.141
7370996436,9267777726,128.786
7370996436,10923998810,97.90100000000001
7371470902,7371470903,58.929
7371470903,2246472389,36.504
7371470903,4357290595,22.685
7371470903,7371470902,58.929
7371470908,7370996414,78.55499999999999
7371470908,7370996419,137.434
7371470908,7371619374,66.544
7371511087,2246471944,117.81
7371511087,6572018474,187.436
7371511087,11283268387,239.83200000000002
7371619367,7370996402,26.449
7371619367,7371619368,107.309
7371619367,7370996419,102.30099999999999
7371619368,5265726922,47.467
7371619368,7371619367,107.309
7371619368,5267231816,295.053
7371619373,7371619374,99.28
7371619374,4144721121,33.481
7371619374,7371470908,66.544
7371619374,7371619373,99.28
7371619382,7371619383,141.322
7371619383,5265726342,13.244
7371619383,7371619382,141.322
7371619383,5265719459,159.20000000000002
7371619383,7373933037,125.827
7371765610,7371765612,116.787
7371765612,4357289642,9.845
7371765612,5913226252,65.164
7371765612,7371765610,116.787
7371765613,11416892189,28.782
7371765613,7371765617,173.43099999999998
7371765617,7371765613,62.418
7371765617,7371765613,173.43099999999998
7371765641,7371765642,132.092
7371765642,7371765641,132.092
7371765642,5265719459,27.917
7371765642,1665625334,317.532
7373933037,7371619383,125.827
7373967511,5913464570,25.018
7373967512,5913464570,34.343
7378897021,9171414713,63.162
7378897021,2246472576,61.739999999999995
7378897021,6572171801,43.998999999999995
7379602411,8976481325,214.988
7379602411,2264152050,536.206
7379608693,7379608698,143.08100000000002
7379608698,1654348910,90.432
7379608698,7379608693,143.081
7379608698,3530882615,166.17499999999998
7379608701,7379608705,241.27499999999998
7379608705,7379608701,241.27499999999998
7379608705,1367092952,26.511
7379608706,11143613415,64.147
7379636283,2246472628,73.816
7379636283,2246472576,36.06
7379636283,2246472570,155.28300000000002
7379722817,2246472384,48.202
7379722817,2246472387,55.774
7379722817,2246472533,259.31899999999996
7379899409,4264598306,22.14
7379899409,7379899412,118.95
7379899410,7379899412,119.772
7379899410,10939573535,96.865
7379899410,10939573534,39.723
7379899412,7379899410,119.772
7379899412,7379899409,118.95
7379899412,10305109783,66.059
7379899432,2246472163,106.04
7379899432,1366009050,57.126999999999995
7379899432,7383907143,52.088
7379899433,3592039518,26.384
7379899433,2246472154,39.826
7379899433,12888608855,53.306
7379899439,7379899441,29.612
7379899440,7379899441,43.298
7379899441,7379899440,43.298
7379899441,7379899439,29.612
7379899441,2246472400,196.847
7380517054,1232644648,81.94400000000002
7380517054,12353472090,26.373
7380517077,10882788617,88.837
7380517080,4264430257,56.371
7380517080,10882788617,9.238
7380517081,10882788615,56.031
7380517081,10207397927,13.524000000000001
7380521288,7380517081,65.186
7380521288,10207397926,17.749
7383907143,7379899432,52.088
7383907163,10279771653,95.671
7383907165,11143613413,41.381
7383907165,245665197,25.393
7383907165,2248802418,111.135
7383907173,2246472120,89.39999999999999
7383907175,1366009007,49.438
7384021676,1232644316,134.986
7384021676,2246472123,12.198
7384021677,1232644635,64.035
7384021677,2246472125,20.150000000000002
7401192405,10925688190,80.831
7401192405,11054434362,39.63
7401192412,4357381437,145.78
7401192412,1366027983,11.383
7401192412,2246472580,89.686
7813517490,5912283058,36.53
7813517505,1232644519,10.870999999999999
7813517505,12951470685,103.89299999999999
7816158000,1232644920,230.817
7816158000,7816158004,15.456000000000003
7816158004,7813517505,13.585999999999999
7816158004,3215337971,46.103
8507768263,8507768265,22.094
8507768263,5843735650,30.007
8507768265,1665625258,117.774
8507768265,10282074752,252.35899999999998
8692705065,4445143774,59.462
8693180277,2248802788,40.802
8693180277,1367093063,55.629999999999995
8693180277,8693180279,230.61900000000003
8693180279,1367093072,52.749
8693180279,1367093086,73.78999999999999
8693180279,8693180277,230.61900000000003
8695511320,1366986948,43.152
8695511320,8695511321,91.968
8695511320,10279857162,19.811
8695511321,8695511320,91.968
8695632893,1367092768,194.825
8695632893,8695632895,165.236
8695632893,1651414402,137.048
8695632895,8695632893,165.236
8696272782,8696272783,152.884
8696272782,1336410623,163.428
8696272782,10039204801,60.658
8696272782,11052072835,62.4
8696272783,8696272782,152.884
8701016828,10305066397,13.055
8701016828,11042148860,63.835
8701016828,6431190845,102.88499999999999
8701016828,10305066396,68.66799999999999
8703487829,10281959314,58.709
8703487829,8703487842,9.855
8703487830,10653480115,57.236
8703487830,1643035296,35.992000000000004
8703487842,8703487830,28.082000000000004
8704691468,2439202851,217.563
8704691468,7361655305,56.084999999999994
8704691468,7361655314,50.669
8709114573,245663961,162.777
8709114573,7130092054,322.184
8711343065,2248802082,42.226
8711343065,2248801926,157.84499999999997
8711343065,2248801926,116.775
8711707695,1367093183,40.947
8711707695,1643351870,183.297
8711707695,10923992388,246.14900000000003
8909137831,245665354,162.384
8909137831,8909137832,41.164
8909137832,1642951846,257.713
8909137845,1642951800,33.771
8973761596,6583578109,52.377
8973761596,1366938229,75.165
8973771543,2248802701,222.61200000000002
8973771543,245666475,57.711
8976481323,7379602410,37.316
8976481323,6583122231,9.921
8976481324,8976481323,178.031
8976481324,1665625452,7.062
8976481324,8976481325,31.696
8976481325,8976481324,31.696
8976481325,1665625451,8.928
8976481325,2264152050,323.172
9167615447,2146273515,10.522
9167615447,9167615448,26.42
9167615447,11043294513,80.606
9167615448,9167615447,26.42
9167615449,11029904655,33.317
9167615449,2146273520,23.947
9167615449,9167615450,26.272
9167615450,9167615449,26.272
9167615485,7370996409,24.841
9171414713,7378897021,63.162
9171437932,4357358499,164.236
9171437932,10115633159,133.661
9171437932,11054515158,88.84899999999999
9179231581,10685694413,274.063
9179231581,1643351766,101.527
9179231582,2246471739,39.699
9198720962,10941880419,238.794
9267777726,5913278406,10.594
9311818784,12384046732,169.32700000000003
9311818789,245665723,7.8
9311818789,9311818800,57.422
9311818790,2322141826,7.8
9311818790,9311818789,65.406
9311818790,1651414460,75.61
9311818791,245665495,7.8
9311818791,9311818790,65.94
9311818792,245665419,7.811
9311818792,9311818791,73.792
9311818793,3215233951,77.148
9311818793,1643351839,7.8
9311818793,9311818792,52.06
9311818794,245665344,7.8
9311818794,9311818793,14.391
9311818795,1643351829,84.715
9311818795,1643351828,7.8
9311818795,9311818794,79.441
9311818796,1643351810,7.811
9311818796,9311818795,52.727
9311818800,1643264330,15.347000000000001
9311818809,1643351775,63.741
9311818809,9311818811,50.027
9311818811,9311818796,180.656
9311818811,9311818812,25.018
9311818812,245664764,147.446
9679086525,5913226252,6.641
9679086525,1654383282,79.68
9679154866,10116201907,29.17
9679154866,2966389856,58.481
9679154869,2248801963,39.73
9679154869,1367092731,19.087
9679154869,9679154870,77.361
9679154870,9679154873,280.392
9679154870,11190067192,115.23400000000001
9679154873,245664114,20.569
9679154873,9679154874,68.104
9679154873,10279809048,433.741
9679154874,2248801314,20.431
9679154874,2248801307,145.525
9679154874,11274067553,133.44
9679154877,9679154878,55.972
9679154877,13031507246,22.663
9679154878,3878560460,192.341
9714053525,2248799749,163.463
9787130731,4357273838,98.974
9787130731,2647295298,104.73499999999999
9787130731,4357273827,54.108000000000004
9857764833,1643351862,150.195
9857764833,2248802699,32.084
9857764833,1651414487,335.938
9860341831,5913226250,4.381
9860341832,9860341831,8.14
9860341832,12697997201,18.519
9860341840,2248802786,191.47
9860341841,9860341840,42.009
9860341841,9860341846,31.395000000000003
9860341846,1665624924,107.05799999999999
9860341846,9860341841,31.395
9871528901,6581333716,116.834
9871528901,1451898160,75.879
9871528901,11136120782,85.65
9874154272,12071272954,66.937
9874154272,2439202824,197.862
9874154272,1366986952,250.51100000000002
9874154277,12071272954,20.563
9874154277,12071272954,220.614
9874154277,9874154278,41.565
9874154278,9874154277,41.565
9874154278,2248799834,14.961
9874154278,9874154279,63.463
9874154279,9874154278,63.463
9874154281,2248799834,80.67500000000001
9898838390,2248802128,244.64499999999998
9898838390,1367092779,180.701
9898838390,7361765515,260.666
9898838390,10266893879,143.081
9901340408,7361631175,56.243
9931893591,1451876569,40.274
9931893591,2246472556,115.387
9931893591,10653480123,13.465
9941769656,2143584813,37.122
9942486328,1366987045,41.533
9942486328,13031507246,10.736
9944333562,10279809058,11.775
9944333562,2248801866,210.148
9969410602,10279809054,112.087
9969739085,2248802001,81.97999999999999
10039204801,8696272782,60.658
10039204801,10116201901,65.79
10039204801,10039204803,126.531
10039204803,10039204801,126.531
10061003741,4264598312,183.86
10115633159,9171437932,133.661
10116201901,10039204801,65.78999999999999
10116201901,10116201902,39.437
10116201902,10116201908,32.549
10116201902,6586019606,31.872999999999998
10116201906,10116201907,25.958
10116201906,1366794970,38.882
10116201907,2966389856,36.938
10116201907,10116201908,11.272
10116201908,6586019606,21.711
10116201908,245665060,25.102
10151560370,1367093009,7.386
10151560370,1651421957,124.22300000000001
10151560370,10306082438,59.575
10151560371,1651421963,122.64
10151560371,1366857555,9.792
10151560371,10151560370,156.509
10199117049,1366009086,192.09199999999998
10207331619,10207331620,58.099
10207331619,2246472348,7.589
10207331620,10207331621,63.271
10207331620,2246472324,8.449
10207331620,2246472266,95.036
10207331621,12888608854,153.49300000000002
10207346702,10266957922,11.122
10207346702,4357273800,151.7
10207346705,6573831692,7.563
10207346705,6573831688,76.817
10207346705,10207346702,238.93099999999998
10207346706,4357273797,28.714
10207346706,2248802006,6.704
10207346706,10207346705,79.896
10207346707,2248802082,5.266
10207346707,10207346706,65.52
10207346707,11064284793,81.47399999999999
10207346709,4357272780,9.226
10207346709,11242789980,112.35
10207346710,245664869,11.737
10207346710,10207346709,25.987
10207346711,10207346710,18.098
10207346711,2629741753,102.59
10207346714,2248802401,15.694
10207346714,4362728160,130.85
10207346714,10207346711,185.899
10207346716,10279771680,7.962
10207346716,5792167748,15.155
10207397917,10207346716,37.658
10207397917,1642951893,378.95399999999995
10207397918,6571795846,382.821
10207397918,1643351843,12.265
10207397918,10207397917,8.125
10207397919,245665583,11.935
10207397919,10207397918,46.539
10207397919,6571795846,415.744
10207397921,1367092952,11.927
10207397921,4357309666,123.194
10207397921,10207397919,107.073
10207397924,2246471647,14.173
10207397924,4357309669,55.071
10207397924,10750564862,152.482
10207397926,7380521288,17.749
10207397926,10207397927,134.95000000000002
10207397926,10207397934,48.919
10207397927,10207397926,65.57
10207397927,10207397926,134.95000000000002
10207397927,7380517081,13.524000000000001
10207397928,2246471728,51.671
10207397928,10882788616,10.436
10207397929,1367093164,8.289
10207397929,10264297691,16.792
10207397929,4264430277,69.997
10207397934,1654348910,15.027
10207397934,10207397924,107.89
10213559501,10213559502,37.823
10213559501,2248801898,202.93200000000002
10213559501,11021619024,13.145
10213559502,10213559501,37.823
10216570896,13055928897,18.122
10216570896,1232644505,344.978
10216582330,11033717961,100.49499999999999
10216582330,7361655293,16.053
10216582330,7362706678,144.34900000000002
10244259982,11133379607,6.404
10244259982,1366986942,12.975
10244259982,2248799739,442.141
10244259985,1366986948,20.667
10244259985,10279857162,46.453
10244259985,1366986952,154.595
10244259986,10244259985,52.855
10244259986,4357265370,22.177
10244259987,4720636605,21.493
10244259987,10279857161,13.413
10244259987,7357642069,445.127
10244259989,10279857153,8.634
10244259989,4292858341,23.48
10244259991,4357265381,18.888
10244259991,7357642069,116.401
10244259991,10279857151,89.267
10244259997,2248800680,148.47500000000002
10244259997,10279835726,67.553
10244260000,4362754055,67.208
10244260000,7357622187,14.696
10244260000,10244259997,224.042
10244260001,2248800994,14.915
10244260001,10244260000,49.461
10244260001,2248801048,47.709999999999994
10244260002,632299700,14.642
10244260002,10244260001,37.07
10244260002,2248801048,28.537
10244260003,2248801164,13.863
10244260003,10244260002,80.162
10244260003,2248801178,131.064
10244260004,12382320289,5.779
10244426315,10316609532,138.756
10255078964,4569925675,25.73
10255078964,11021650358,158.946
10264297672,10264297673,9.712
10264297672,10264297688,260.02
10264297673,1367093155,6.642
10264297673,10264297674,174.509
10264297674,2246661018,7.452
10264297674,2246661012,58.593999999999994
10264297683,6495626249,5.629
10264297683,2246660983,59.669
10264297683,10264297694,165.007
10264297687,2246661016,74.267
10264297687,10264297688,9.412
10264297688,10264297689,10.309
10264297689,10207397928,13.266
10264297689,1367093074,9.959
10264297691,10264297672,6.914
10264297692,10264297683,14.87
10264297692,2248802693,7.487
10264297693,10264297687,84.974
10264297693,2246660993,8.488
10264297694,2246660987,7.76
10264297694,10264297693,51.853
10266893879,9898838390,143.08100000000002
10266957921,2246471822,177.229
10266957922,10266957923,7.146
10266957923,632313012,11.037
10266957923,11057968213,211.25
10267389225,6495534604,90.448
10267389225,11064166077,88.46700000000001
10267389225,10267389228,93.19399999999999
10267389228,10267389225,93.194
10279730299,2246472666,93.983
10279730299,1643035309,12.01
10279742510,10279742511,40.756
10279742510,1643047701,14.087
10279742511,10279730299,64.709
10279742511,10279742512,12.271
10279742512,1643047701,42.244
10279742512,10279742511,12.271
10279761586,10279761587,11.619
10279761586,10279809043,17.491
10279761587,9944333562,52.346
10279761587,10279761586,11.619
10279771616,245667692,56.178
10279771620,1643031073,46.271
10279771620,10279771616,66.443
10279771621,10279771622,20.38
10279771621,12777784532,112.87199999999999
10279771622,10279771621,20.38
10279771622,2439252028,171.721
10279771641,245665679,11.935
10279771641,10279771654,228.28300000000002
10279771648,11143613410,19.47
10279771648,10279771650,30.192999999999998
10279771650,11143613415,21.604
10279771653,245665679,232.18
10279771653,10279771654,9.802
10279771654,10279771653,9.802
10279771654,10279771648,98.19500000000001
10279771659,10279771671,15.528999999999998
10279771661,10279771668,3.986
10279771663,10279771661,4.383
10279771663,4362728160,78.475
10279771668,10279771679,84.563
10279771668,10279771659,8.007000000000001
10279771671,2248802430,86.621
10279771671,10279771663,8.023
10279771678,1642951881,9.423
10279771678,10279771680,270.539
10279771679,10666025038,86.083
10279771679,4362728156,8.12
10279771680,6571910349,15.064
10279771680,10279771678,270.539
10279771680,10207346714,153.751
10279809011,11064314665,14.904
10279809014,4264598303,33.149
10279809014,10279809011,54.686
10279809015,245665275,39.211
10279809015,2629741747,271.81399999999996
10279809016,1643351807,32.036
10279809016,10279809021,43.744
10279809016,10279809021,83.33699999999999
10279809021,1643351789,71.728
10279809021,10279809016,43.744
10279809021,10279809016,83.33699999999999
10279809028,2629741740,32.615
10279809028,1643264260,41.728
10279809043,1336410623,13.33
10279809043,10279761587,16.493000000000002
10279809048,245664055,12.298
10279809048,9679154873,433.741
10279809048,10279809054,306.72499999999997
10279809054,2248801866,12.244
10279809054,9969410602,112.087
10279809054,10279809058,208.714
10279809058,10279761586,53.106
10279809058,10943762097,8.422
10279809058,9944333562,11.775
10279835718,1475178057,31.044
10279835718,5838250404,40.795
10279835719,10925681294,33.228
10279835722,528785949,51.932
10279835722,10279835719,64.264
10279835725,2248800590,26.61
10279835726,632312691,18.624
10279835726,4467059918,124.886
10279835727,4467059918,17.039
10279835727,12311206312,118.044
10279857150,10279857151,19.46
10279857150,4357265381,99.577
10279857151,10279857150,19.46
10279857151,10244259989,34.621
10279857152,4292858341,22.999
10279857152,10279857153,19.106
10279857153,10279857152,19.106
10279857153,10279857155,30.244
10279857154,10279857152,30.178
10279857154,10279857155,19.948
10279857155,10279857154,19.948
10279857155,10279857157,53.133
10279857156,10279857154,53.128
10279857156,10279857157,20.596
10279857157,10279857156,20.596
10279857157,10279857159,38.712
10279857158,10938932168,24.71
10279857158,10279857159,21.072
10279857159,10279857158,21.072
10279857159,10244259987,32.358
10279857160,4720636605,15.005
10279857160,10279857161,22.09
10279857161,10279857160,22.09
10279857161,10244259986,20.642
10279857162,8695511320,19.811
10279857162,10244259982,159.75900000000001
10281959313,8703487842,58.887
10281959313,10281959314,9.996
10281959314,1643035300,8.705
10281959314,10281959313,9.996
10282074751,1665625322,27.419
10282074751,10282074752,42.498
10282074752,2246472316,113.219
10305066388,10305066394,35.628
10305066388,10305066398,30.634
10305066388,10305066401,11.949000000000002
10305066394,10305066395,21.81
10305066394,10305066388,35.628
10305066394,2246472261,99.525
10305066395,10305066394,21.81
10305066396,10305066397,51.164
10305066396,10305066398,11.03
10305066396,8701016828,68.668
10305066397,8701016828,13.055
10305066397,10305066396,51.164
10305066397,10305066401,37.256
10305066398,10305066396,11.03
10305066398,10305066401,46.504999999999995
10305066398,10305066388,30.634
10305066401,10305066397,37.256
10305066401,10305066388,11.949000000000002
10305066401,10305066398,46.504999999999995
10305109779,10305109783,185.324
10305109783,7379899412,66.059
10305109783,10570377722,212.91
10305109783,10305109779,185.324
10306082438,1643264325,69.095
10306082453,245665748,8.551
10306082453,1651404921,108.273
10306082453,245665702,121.029
10316609528,4357258352,71.343
10316609528,10316609532,104.614
10316609528,10316609532,153.567
10316609532,10316609528,104.614
10316609532,10316609528,153.567
10316609532,10244426315,138.756
10548119185,2248800794,58.862
10548119185,10548119186,33.054
10548119185,2248800614,123.258
10548119186,10548119185,33.054
10548601342,2246472082,56.596000000000004
10570377722,10305109783,212.91
10576415159,7357662459,95.099
10578626163,6576059830,38.907
10578626163,2246471991,9.86
10653480112,4264598330,10.255
10653480112,10653480113,9.964
10653480113,1643031073,9.312
10653480113,11054614614,89.796
10653480115,8703487830,57.236
10653480115,1643035294,14.705
10653480115,12560606618,89.222
10653480118,2246472382,9.765
10653480118,11039253003,287.185
10653480123,1462143098,88.849
10653480123,9931893591,13.465
10653480123,1451880130,95.09700000000001
10654532849,10654532850,36.435
10654532849,12393340593,215.23700000000002
10654532850,10654532849,36.435
10657158657,11045733888,230.01299999999998
10666025038,10279771678,24.016
10666025038,10666025039,9.277
10666025039,4362728156,88.785
10666025039,10666025038,9.277
10666025039,10666025044,70.897
10666025044,10666025039,70.897
10685694413,9179231581,274.063
10747444369,6926087426,381.515
10747444369,2246472082,199.002
10747444369,10945862259,104.102
10750563816,10578626163,31.967
10750563816,11929993565,302.84000000000003
10750564862,10750564863,12.125
10750564863,10279771641,11.251
10750564863,10207397921,82.96900000000001
10770722930,245668515,14.339
10770722930,2622177294,30.115
10809175117,8507768263,233.03500000000003
10809175121,10809175122,13.037
10809175121,10578626163,302.525
10809175122,10809175121,13.037
10809175122,2246471991,308.14
10809175122,1366938309,132.16400000000002
10820417298,5349392408,639.3019999999999
10820417298,1665625040,348.206
10820417302,1665625040,242.213
10820417302,1366938309,414.182
10820417303,10820417302,48.903
10824774388,6572018474,18.55
10882783547,10882783548,6.637
10882783548,5913226246,6.283
10882783548,12395700125,5.616
10882788615,245666164,11.016
10882788616,10207397927,56.244
10882788616,10882788615,9.964
10882788617,7380517080,9.238
10882788617,7380517077,88.837
10882788617,10882788623,33.554
10882788618,4264430257,9.731
10882788618,4264430241,145.469
10882788618,10882788617,53.202
10882788619,1367093112,10.317
10882788619,2246471755,50.867
10882788619,10882788618,75.116
10882788623,2246471728,9.822
10882788623,10882788616,49.875
10886219520,1651404922,7.647
10886219520,1651421961,110.837
10907601405,11057968213,2.268
10920966793,245663765,1113.72
10921015132,2248799774,24.992
10921015132,2248799739,237.627
10921015132,2248799749,133.455
10923636678,6497154928,29.898
10923636678,12120570026,181.936
10923636678,245668515,22.399
10923992388,1367093105,18.278
10923992388,1367093183,196.737
10923992388,8711707695,246.149
10923992389,10923992390,57.097
10923992389,6586250294,36.618
10923992389,2246471679,44.358
10923992390,2246471656,43.689
10923992390,10923992389,57.097
10923992390,10923992391,50.081
10923992391,2246471649,55.867
10923992391,10923992390,50.081
10923992391,2246471666,91.02000000000001
10923998810,7370996436,97.90100000000001
10923998813,3205769002,258.577
10925545134,2248802786,9.265
10925545134,9860341841,236.419
10925681294,10925681302,99.837
10925681294,7362076310,400.38300000000004
10925681302,10925681294,99.837
10925688190,7401192405,80.831
10927905264,2439202936,90.849
10927905264,3547918447,121.316
10927957037,2248801898,124.60400000000001
10927957037,11021619024,370.96399999999994
10928692896,10936416197,45.79
10928692896,2246472670,69.323
10928692896,2246472681,111.364
10928800782,2246472387,109.25
10928800784,2246472387,226.61700000000002
10928949496,2248802193,91.836
10936374463,2246472515,66.606
10936416197,2246472653,70.843
10936416197,1643035306,182.29
10936416197,10928692896,45.79
10938932168,10279857156,14.309
10938932168,10938932169,107.799
10938932169,10938932168,107.799
10938932170,1366986955,22.899
10938932170,7311257216,25.347
10938932170,2248799832,55.738
10938970235,11276652472,59.553
10938970235,10938970238,55.135000000000005
10938970235,1903616901,61.964
10938970238,10938970235,55.135
10939514685,12378584818,11.799
10939514685,10939514688,102.82300000000001
10939514685,4519288172,160.49300000000002
10939514688,10939514685,102.823
10939533603,12638251209,19.516
10939548717,1647285780,75.881
10939569282,2248800919,24.454
10939573534,7379899410,39.723
10939573535,7379899409,138.611
10939573535,7379899410,96.865
10939580922,10939580924,61.929
10939580924,1647285772,39.673
10939580924,2246661036,89.756
10939580924,10939580922,61.929
10939666075,1473471962,84.836
10939673573,1643264273,51.464
10941851004,2248800824,49.322
10941880419,2248801625,5.593
10941880419,4357273794,118.376
10941880419,9198720962,238.79399999999998
10943762097,10279809058,8.422
10945862259,6495534616,105.881
10945862259,10747444369,104.102
10945862259,2804594091,142.339
11021500840,2248801928,168.271
11021500840,2629741730,152.097
11021500840,11021500842,193.073
11021500842,11021500840,193.073
11021619024,10213559501,13.145
11021619024,2248801935,61.018
11021619024,10927957037,370.964
11021650358,2248801519,186.457
11021650358,10255078964,158.946
11021650358,11021650361,158.07
11021650361,11021650358,158.07
11029792632,11029792637,34.425
11029792632,11029792637,100.554
11029792632,2246472223,167.635
11029792637,5913464539,58.755
11029792637,11029792632,34.425
11029792637,11029792632,100.554
11029864299,11029864300,37.633
11029864299,2146273515,63.540000000000006
11029864299,2146273510,65.596
11029864300,11029864299,37.633
11029904655,9167615449,33.317
11029904655,11029904656,48.307
11029904655,2146273515,39.989999999999995
11029904656,11029904655,48.307
11033717238,7362706663,121.309
11033717961,7361665362,32.705
11033717961,7361655300,43.094
11033717961,10216582330,100.49499999999999
11033739702,7361655318,126.81
11033739702,7362706663,58.510000000000005
11033739702,7362706678,68.12899999999999
11037100377,11037100381,22.994
11037100377,4357358499,19.652
11037100377,11037100379,14.57
11037100378,11037100379,4.156
11037100379,11037100378,4.156
11037100379,11037100377,14.57
11037100379,11037100380,23.633
11037100380,11037100381,14.786
11037100380,11037100379,23.633
11037100380,11037100382,9.316
11037100381,11037100377,22.994
11037100381,11037100380,14.786
11037100382,11037100380,9.316
11038640722,2246471861,27.984
11038640722,1367093170,23.41
11038640722,1367093227,186.508
11038649369,2246472025,28.464
11038649369,2246472068,34.719
11038649369,11038649371,179.764
11038649371,11038649369,179.764
11039253003,12635078803,144.016
11039253003,11039324606,70.098
11039324606,11039253003,70.098
11039504911,11039504914,50.36
11039504911,11155527394,58.284
11039504911,5913464730,62.069
11039504914,11039504911,50.36
11042148860,1647285780,83.83
11042148860,8701016828,63.835
11042148860,6431190845,48.103
11042242326,2957204349,95.666
11043282242,2439252027,212.882
11043282242,1232644443,167.70600000000002
11043282242,2246471962,237.648
11043294513,9167615447,80.606
11045723145,1647285813,47.287
11045723145,4357416049,18.835
11045723145,11045723146,75.073
11045723146,11045723145,75.073
11045733888,10657158657,230.01300000000003
11045733888,4357416049,75.262
11045733888,11045733895,194.81100000000004
11045733895,1366009086,20.522
11045733895,11054406698,205.82
11045733895,11045733888,194.811
11050911649,2248801935,33.028
11052039298,1367092892,72.814
11052039298,3547867171,38.409
11052039298,1651414402,51.763
11052072835,11052078074,34.967
11052072835,2966389859,226.83499999999998
11052072835,8696272782,62.4
11052078074,6581543381,122.438
11052078074,11052072835,34.967
11052078074,11052078077,72.92099999999999
11052078077,11052078074,72.92099999999999
11052081278,1336410620,62.124
11052081278,5913464758,429.457
11052081278,11052081282,80.291
11052081282,11052081278,80.291
11052130893,2647295298,46.666
11052130893,4972461860,38.491
11052455185,11052455186,56.523
11052455185,278919550,178.23299999999998
11052455185,7358363794,255.44100000000003
11052455186,11052455185,56.523
11052805071,1643351801,16.82
11052805071,6576079903,116.25399999999999
11052805071,11190020704,89.601
11054142496,1738882054,69.019
11054192419,1738882054,113.04
11054406698,11054406699,99.3
11054406698,11045733895,205.82000000000002
11054406698,1366009129,77.41300000000001
11054406699,11054406698,99.3
11054434362,7401192405,39.63
11054434362,1366009151,39.503
11054434362,11054434368,56.94
11054434368,11054434362,56.94
11054465485,1366027980,135.507
11054465485,11054465489,44.059000000000005
11054465489,11054465485,44.059
11054515158,6430960763,128.08499999999998
